City Key,City,Location,State Province Key
32779,Yerington,POINT (-119.1629309 38.9857508),28
14511,Dover,POINT (-75.5243682 39.158168),8
5741,Manchester Center,POINT (-73.0570488 43.1770206),45
9162,Cavendish,POINT (-72.608149 43.3820171),45
23321,Wells,POINT (-73.2042744 43.4172937),45
2288,Nahant,POINT (-70.9189371 42.4264859),21
14505,Dover,POINT (-71.2828342 42.2459311),21
17820,Greenfield,POINT (-72.5995339 42.5875857),21
19099,Madaket,POINT (-70.1980734 41.2729019),21
28699,North Brookfield,POINT (-72.0828545 42.2667587),21
28735,North Eastham,POINT (-69.9911305 41.8651071),21
5888,Blackville,POINT (-81.2706606 33.3579297),40
11063,Plum Branch,POINT (-82.259846 33.8487376),40
11516,Lancaster,POINT (-80.7709015 34.7204257),40
13331,Hardeeville,POINT (-81.0806665 32.2871413),40
18182,Mauldin,POINT (-82.310119 34.77873),40
22115,Lesslie,POINT (-80.9564659 34.890701),40
26531,Sans Souci,POINT (-82.4240114 34.8778952),40
27876,Ware Shoals,POINT (-82.2467853 34.3984511),40
27998,Dillon,POINT (-79.3711579 34.4165505),40
34463,Ridgeway,POINT (-80.9603643 34.3076471),40
2010,Scott,POINT (-92.0945672 30.2357569),18
6766,Ashland,POINT (-93.0982193 32.1418256),18
13877,Mamou,POINT (-92.4192993 30.6338092),18
17098,Bayou Cane,POINT (-90.7512023 29.624102),18
17937,Kinder,POINT (-92.850703 30.485479),18
18808,Gardere,POINT (-91.1401055 30.3457487),18
21880,Plaquemine,POINT (-91.2342744 30.2890833),18
21985,Golden Meadow,POINT (-90.2600787 29.3791112),18
35810,Mooringsport,POINT (-93.961015 32.6876455),18
37612,Larose,POINT (-90.3817483 29.572437999999998),18
2725,Mappsburg,POINT (-75.7635403 37.5776335),46
4566,Rich Creek,POINT (-80.8225774 37.3823434),46
6770,Ashland,POINT (-77.4799837 37.7590318),46
14553,Claremont,POINT (-76.9641321 37.2279264),46
18835,Gargatha,POINT (-75.5979836 37.8001273),46
25752,Sandy Level,POINT (-79.7192007 36.5687491),46
32029,Accomac,POINT (-75.6654845 37.7195742),46
32681,Wyndham,POINT (-77.6124884 37.6984781),46
34465,Ridgeway,POINT (-79.8583721 36.5768047),46
34535,Raven,POINT (-81.8551195 37.0870572),46
36042,Midland,POINT (-77.7244362 38.5995665),46
36836,Stanardsville,POINT (-78.4400099 38.2973519),46
2613,Keosauqua,POINT (-91.9623949 40.730305799999996),15
10590,Richland,POINT (-91.992953 41.1855708),15
14825,Dunkerton,POINT (-92.1604569 42.5699858),15
18949,Jolley,POINT (-94.7188696 42.4788677),15
19224,Coin,POINT (-95.2302597 40.6544393),15
20477,Spillville,POINT (-91.9509965 43.2049718),15
24991,Linden,POINT (-94.2691286 41.6444317),15
25282,Cherokee,POINT (-95.551674 42.7494277),15
26785,Hedrick,POINT (-92.3087945 41.1725134),15
26874,Greenfield,POINT (-94.4613543 41.3052657),15
33344,Hawarden,POINT (-96.4853085 42.9958216),15
34466,Ridgeway,POINT (-91.9876632 43.2977472),15
797,Shell Knob,POINT (-93.6343588 36.6322872),25
1063,Phelps City,POINT (-95.5985986 40.4033346),25
3729,Rogersville,POINT (-93.0557343 37.1169951),25
4244,Lilbourn,POINT (-89.6153571 36.5922816),25
6768,Ashland,POINT (-92.2571304 38.7744802),25
7497,Claycomo,POINT (-94.492453 39.202503),25
8219,Humansville,POINT (-93.5779815 37.7944806),25
8335,Bernie,POINT (-89.9687021 36.6689446),25
10591,Richland,POINT (-92.4043396 37.8569838),25
11509,Lancaster,POINT (-92.5279662 40.5208627),25
13946,Branson West,POINT (-93.3693524 36.6970059),25
14512,Dover,POINT (-93.6877167 39.1933486),25
14777,Coney Island,POINT (-93.3971299 36.5931192),25
14992,Otterville,POINT (-93.0021426 38.6997409),25
17189,Dawn,POINT (-93.635491 39.6683497),25
18012,Licking,POINT (-91.8570984 37.4994884),25
19951,Dennis Acres,POINT (-94.5055021 37.0467281),25
20972,Arrow Rock,POINT (-92.9465808 39.0697466),25
21928,Ellisville,POINT (-90.5870686 38.5925532),25
26098,Olivette,POINT (-90.3759499 38.6653297),25
26875,Greenfield,POINT (-93.8410449 37.4153244),25
32297,Airport Drive,POINT (-94.5107824 37.1425588),25
32640,Wright City,POINT (-91.0201422 38.8275491),25
32951,Terre du Lac,POINT (-90.6254052 37.9117174),25
34467,Ridgeway,POINT (-93.9368951 40.3780576),25
6771,Ashland,POINT (-99.7656834 37.1886376),16
7295,Bonner Springs,POINT (-94.8835754 39.059726),16
9555,Medicine Lodge,POINT (-98.580361 37.2811339),16
11510,Lancaster,POINT (-95.3027512 39.5727762),16
12456,Coyville,POINT (-95.8974859 37.6861525),16
17639,Byers,POINT (-98.8670407 37.7875166),16
18458,Coffeyville,POINT (-95.6163665 37.0373005),16
21399,Baldwin City,POINT (-95.1863603 38.775007),16
24510,Elbing,POINT (-97.1278103 38.0527925),16
25283,Cherokee,POINT (-94.8088504 37.3458874),16
27490,Virgil,POINT (-96.01027 37.9808617),16
29670,Brookville,POINT (-97.8683772 38.7750057),16
32926,Zurich,POINT (-99.4381608 39.2344536),16
1073,Philip,POINT (-101.6651441 44.0394329),41
5913,Alcester,POINT (-96.6308708 43.0213783),41
10595,Richland,POINT (-96.6528136 42.7594406),41
13645,Ferney,POINT (-98.0978733 45.3305156),41
14555,Claremont,POINT (-98.0156602 45.6718976),41
27492,Virgil,POINT (-98.4242588 44.2908203),41
30940,Tea,POINT (-96.8358847 43.4463668),41
32627,Wounded Knee,POINT (-102.365715 43.1405442),41
35331,La Bolt,POINT (-96.6751631 45.0490377),41
36037,Midland,POINT (-101.1554178 44.0716539),41
284,Nicholson,POINT (-89.6936748 30.4771364),24
6763,Ashland,POINT (-89.1759026 34.832872),24
10586,Richland,POINT (-90.1584207 32.2390366),24
17677,Darling,POINT (-90.2742605 34.3589978),24
20022,Long Beach,POINT (-89.1528176 30.3504751),24
21926,Ellisville,POINT (-89.1956142 31.6040538),24
23389,Wesson,POINT (-90.3975928 31.701277),24
31396,Tremont,POINT (-88.2586546 34.2348253),24
5484,Bowleys Quarters,POINT (-76.3902375 39.3353857),20
15971,Federalsburg,POINT (-75.7721551 38.6942809),20
20017,Long Beach,POINT (-76.4688407 38.4609563),20
25826,Severna Park,POINT (-76.5452409 39.070388),20
31204,Tolchester Beach,POINT (-76.2425293218 39.2170720564),20
36038,Midland,POINT (-78.9497471 39.5900889),20
977,Saxapahaw,POINT (-79.321962 35.9473614),33
3599,Bethania,POINT (-80.3381077 36.1823602),33
4179,Midland,POINT (-80.5006219 35.2273656),33
5900,Bladenboro,POINT (-78.7875209 34.5387799),33
13128,Cramerton,POINT (-81.0750757 35.2387504),33
13363,Harkers Island,POINT (-76.5593693 34.6951628),33
14513,Dover,POINT (-77.436907 35.216274),33
14557,Claremont,POINT (-81.1461917 35.7145776),33
15054,Hightsville,POINT (-77.9316542 34.2696139),33
15847,Dundarrach,POINT (-79.155033 34.9293315),33
16113,Kannapolis,POINT (-80.6217341 35.4873613),33
16271,McAdenville,POINT (-81.0753535 35.2593056),33
21495,Holden Beach,POINT (-78.3038892 33.9135061),33
24989,Linden,POINT (-78.7472447 35.2548851),33
25281,Cherokee,POINT (-83.3148742 35.4742656),33
28809,Valdese,POINT (-81.563149 35.7406864),33
33688,Navassa,POINT (-78.0074906 34.2554474),33
36819,Staley,POINT (-79.551412 35.7959711),33
690,South Euclid,POINT (-81.5184553 41.5231076),35
2008,Scott,POINT (-84.5832874 40.9897709),35
3040,Ashland,POINT (-82.3182178 40.8686675),35
3057,Hanoverton,POINT (-80.937032 40.7511704),35
3094,East Fultonham,POINT (-82.1220868 39.8500679),35
4182,Midland,POINT (-83.9110402 39.3061729),35
8622,Lowellville,POINT (-80.5364593 41.0353371),35
10104,Cuyahoga Heights,POINT (-81.6573501 41.4353301),35
10935,Obetz,POINT (-82.9507363 39.8789527),35
11515,Lancaster,POINT (-82.5993294 39.7136754),35
13963,Bratenahl,POINT (-81.626238 41.5425502),35
14509,Dover,POINT (-81.4740054 40.5206198),35
14772,Bourneville,POINT (-83.1565742 39.2820094),35
18041,Lucasville,POINT (-82.9968419 38.879518),35
19573,Ashtabula,POINT (-80.7898089 41.8650534),35
23091,Glenwillow,POINT (-81.4695602 41.3617214),35
23455,West Elkton,POINT (-84.5543932 39.5878325),35
26871,Greenfield,POINT (-83.3826928 39.3520084),35
26982,Lakemore,POINT (-81.4359458 41.0208896),35
27623,Waite Hill,POINT (-81.3840001 41.6186592),35
29671,Brookville,POINT (-84.4113366 39.8367207),35
29925,New Lexington,POINT (-82.2084805 39.7139579),35
34464,Ridgeway,POINT (-83.572706 40.5139432),35
36488,Jeromesville,POINT (-82.195712 40.8042239),35
36941,Haydenville,POINT (-82.3282074 39.482013),35
297,Orland Hills,POINT (-87.8431078 41.5853107),13
4091,Sigel,POINT (-88.4942152 39.2261504),13
6761,Ashland,POINT (-90.0078907 39.8878264),13
7204,Du Quoin,POINT (-89.2361935 38.0114393),13
7761,Dorchester,POINT (-89.8875995 39.0856021),13
14519,Dover,POINT (-89.3934239 41.4367021),13
14630,Claremont,POINT (-87.9714232 38.7194921),13
14768,Bourbonnais,POINT (-87.8750429 41.1416991),13
14991,Otterville,POINT (-90.3984486 39.0506032),13
16082,Indian Creek,POINT (-87.9797968 42.2269684),13
20476,Spillertown,POINT (-88.9195138 37.7664385),13
20809,Hanaford,POINT (-88.835635 37.9579449),13
21927,Ellisville,POINT (-90.3051249 40.6267064),13
25151,New Baden,POINT (-89.7006499 38.5350488),13
26741,Morton Grove,POINT (-87.7825621 42.0405853),13
26872,Greenfield,POINT (-90.2126145 39.3436577),13
27491,Virgil,POINT (-88.5373047 41.9558606),13
30134,Stonefort,POINT (-88.7081133 37.6142165),13
31216,Tolono,POINT (-88.2589387 39.9861415),13
31395,Tremont,POINT (-89.4925979 40.5275392),13
32977,Teutopolis,POINT (-88.4719918 39.1330967),13
35678,La Grange Park,POINT (-87.861726 41.8347535),13
37827,Flanagan,POINT (-88.8611818 40.8780891),13
5456,Bow Mar,POINT (-105.0499841 39.628321),6
5552,Antonito,POINT (-106.0086329 37.079179),6
10763,Segundo,POINT (-104.7555468 37.1252983),6
12030,Dacono,POINT (-104.9394216 40.0847062),6
17414,Aspen Park,POINT (-105.2947148 39.539155),6
17640,Byers,POINT (-104.2277358 39.7113708),6
26270,Silver Plume,POINT (-105.7258386 39.6960983),6
27997,Dillon,POINT (-106.0433518 39.6302643),6
31021,Cheyenne Wells,POINT (-102.3532435 38.8213951),6
32629,Wray,POINT (-102.2232495 40.0758231),6
32731,Yampa,POINT (-106.9086582 40.1524837),6
35186,Orchard Mesa,POINT (-108.5523153 39.0430375),6
36043,Midland,POINT (-105.1616509 38.8583232),6
1135,Red Mesa,POINT (-109.356435046 36.9613024198),3
3931,Queen Valley,POINT (-111.2895709 33.2986656),3
5440,Antares,POINT (-113.8085563 35.419715),3
6860,Amado,POINT (-111.0645359 31.7078658),3
23801,Willow Valley,POINT (-114.6066314 34.9119475),3
24983,Linden,POINT (-110.1570584 34.2850405),3
30985,Tempe,POINT (-111.9093095 33.414768),3
31589,Tumacacori,POINT (-111.052307129 31.5687255859),3
37089,Peeples Valley,POINT (-112.7271223 34.2689145),3
8273,Iliamna,POINT (-154.9110837 59.7567965),2
9492,Akhiok,POINT (-154.1702778 56.9455556),2
17949,King Cove,POINT (-162.3102778 55.0616667),2
19552,Kwethluk,POINT (-161.4358333 60.8122222),2
29299,Ekwok,POINT (-157.4752778 59.3497222),2
7738,Colebrook,POINT (-71.4959176 44.8944918),29
9995,Goffstown,POINT (-71.600349 43.0203609),29
11511,Lancaster,POINT (-71.569251 44.4889465),29
14506,Dover,POINT (-70.8736698 43.1978624),29
14554,Claremont,POINT (-72.3467561 43.3767402),29
19556,Ashland,POINT (-71.6306325 43.6953512),29
3731,Rogersville,POINT (-83.0054423 36.407317),42
9297,Greenback,POINT (-84.1721357 35.6611904),42
10936,Obion,POINT (-89.1917353 36.2589567),42
14517,Dover,POINT (-87.8383567 36.4878291),42
24988,Linden,POINT (-87.8394704 35.6172917),42
26867,Greenfield,POINT (-88.8006163 36.1533982),42
36388,Fairfield Glade,POINT (-84.8863395 36.0003475),42
4955,Frenchburg,POINT (-83.6257452 37.950916),17
6192,Calvert City,POINT (-88.3500362 37.0333896),17
6760,Ashland,POINT (-82.6379387 38.4784144),17
6947,Drakesboro,POINT (-87.0488847 37.2175425),17
11517,Lancaster,POINT (-84.5779957 37.6195246),17
14516,Dover,POINT (-83.8829813 38.7581273),17
29298,Ekron,POINT (-86.1794145 37.9292349),17
30720,Diablock,POINT (-83.1721162 37.2284289),17
3235,Basin,POINT (-113.7844575 42.245467),12
7965,Idaho City,POINT (-115.8345537 43.8285046),12
14514,Dover,POINT (-116.6110255 48.2515871),12
16293,McCall,POINT (-116.0987364 44.911006),12
16298,McCammon,POINT (-112.1930226 42.6504719),12
20130,Minidoka,POINT (-113.4902829 42.7537967),12
22150,Lost River,POINT (-113.614571 43.68691),12
26771,New Plymouth,POINT (-116.81904 43.9698864),12
795,Shell,POINT (-107.7798127 44.5355158),50
3236,Basin,POINT (-108.0389895 44.3799574),50
4727,Smoot,POINT (-110.9143626 42.6204847),50
6715,Hanna,POINT (-106.5619718 41.8699622),50
34091,Sinclair,POINT (-107.113103 41.7749592),50
16124,Kapa'a,POINT (-159.318143113 22.0749700304),11
21311,Cos Cob,POINT (-73.5995698 41.0334305),7
32222,Windsor Locks,POINT (-72.6273124 41.9292639),7
2280,Naches,POINT (-120.699516 46.730958),47
3387,Royal City,POINT (-119.6305912 46.9009701),47
3777,Point Roberts,POINT (-123.077974 48.9853824),47
4181,Midland,POINT (-122.4048441 47.1670439),47
6867,Amanda Park,POINT (-123.8860114 47.4631419),47
10599,Richland,POINT (-119.2844621 46.2856907),47
10802,Sekiu,POINT (-124.3013299 48.2622995),47
14382,College Place,POINT (-118.3883012 46.0493026),47
16240,Malott,POINT (-119.7067271 48.2826495),47
20018,Long Beach,POINT (-124.0543234 46.3523219),47
22762,Lake Stevens,POINT (-122.0637425 48.015098),47
23976,Meadowdale,POINT (-122.3334669 47.852874),47
29011,Venersborg,POINT (-122.4245395 45.7737266),47
4439,Nehawka,POINT (-95.9916752 40.8294461),27
6255,Chalco,POINT (-96.1502969 41.1838878),27
6769,Ashland,POINT (-96.368346 41.039165),27
7760,Dorchester,POINT (-97.1133703 40.6472277),27
10587,Richland,POINT (-97.2125375 41.4355664),27
26264,Heartwell,POINT (-98.787853 40.5705702),27
26457,Howells,POINT (-97.0028133 41.7250059),27
30830,Tamora,POINT (-97.2250424 40.8938986),27
36944,Hayes Center,POINT (-101.0196016 40.5108385),27
283,Nichols Hills,POINT (-97.5727123885 35.5548377006),36
6714,Hanna,POINT (-95.9140580885 35.2090451006),36
6748,Asher,POINT (-96.9474152885 34.9934707006),36
7186,Drumright,POINT (-96.6249124885 35.9923487006),36
10766,Seiling,POINT (-98.9480445885 36.1520431006),36
14501,Dover,POINT (-97.9349495885 35.9853765006),36
14904,Cowlington,POINT (-94.7897384014 35.3058311009),36
16417,Boynton,POINT (-95.6798780885 35.6526593006),36
17129,Cache,POINT (-98.6524571885 34.6334639006),36
19557,Ashland,POINT (-96.0935037885 34.7718192006),36
25285,Cherokee,POINT (-98.3805233885 36.7584220006),36
26877,Greenfield,POINT (-98.4016289885 35.7326046006),36
28106,Watonga,POINT (-98.4369110885 35.8487128006),36
32641,Wright City,POINT (-95.0270640885 34.0640539006),36
34335,Oologah,POINT (-95.7320981885 36.4509861006),36
34585,Ravia,POINT (-96.7751760885 34.2457087006),36
37106,Bethel Acres,POINT (-97.0493628885 35.3126284006),36
994,Sayner,POINT (-89.5326435 45.9860625),49
3648,Oconto Falls,POINT (-88.1428798 44.8738805),49
7763,Dorchester,POINT (-90.3356913 45.0030238),49
11513,Lancaster,POINT (-90.7106822 42.8474905),49
12649,Grantsburg,POINT (-92.6827041 45.7763419),49
13201,Edmund,POINT (-90.264568 42.9674944),49
19555,Ashland,POINT (-90.8837982 46.5924428),49
21568,Necedah,POINT (-90.0740181 44.0260775),49
24992,Linden,POINT (-90.2734579 42.9177726),49
26868,Greenfield,POINT (-88.0125865 42.9614039),49
29875,Baraboo,POINT (-89.7442907 43.4710944),49
31007,Chetek,POINT (-91.6510007 45.3141273),49
31083,Tilleda,POINT (-88.9112178 44.8155317),49
34468,Ridgeway,POINT (-89.9904013 43.0022199),49
3020,Muir,POINT (-84.9425013 42.9958661),22
10588,Richland,POINT (-85.4550054 42.3761504),22
12254,North Muskegon,POINT (-86.26756 43.2561251),22
18303,Omer,POINT (-83.8544333 44.0475198),22
24993,Linden,POINT (-83.7824527 42.8144731),22
29253,Caro,POINT (-83.396897 43.4911322),22
29694,Brown City,POINT (-82.9896604 43.2122486),22
35999,Paw Paw Lake,POINT (-86.2719674 42.2122597),22
36004,Midland,POINT (-84.2472117 43.6155825),22
37525,Huntington Woods,POINT (-83.1668713 42.4805913),22
2009,Scott,POINT (-92.0962552 34.6964808),4
4180,Midland,POINT (-94.3532704 35.0931523),4
12626,Grannis,POINT (-94.3349306 34.2406665),4
14518,Dover,POINT (-93.1143407 35.4014712),4
17031,Cale,POINT (-93.2404457 33.6262263),4
26089,Morrison Bluff,POINT (-93.5285202 35.387863),4
35008,Reader,POINT (-93.1051664 33.752053),4
2807,Nanafalia,POINT (-87.9880691 32.1129257),1
3730,Rogersville,POINT (-87.2947417 34.8256425),1
6762,Ashland,POINT (-85.8360741 33.2737256),1
7528,Flomaton,POINT (-87.2608071 31.000182),1
10291,Saks,POINT (-85.8396879 33.6987135),1
19229,Coker,POINT (-87.6877882 33.2459512),1
21354,Belgreen,POINT (-87.8664241 34.474818),1
24901,Jemison,POINT (-86.7466522 32.9598451),1
24987,Linden,POINT (-87.7980665 32.3062535),1
25284,Cherokee,POINT (-87.9728143 34.7570342),1
26113,Southside,POINT (-86.0224718 33.9245425),1
29681,Broomtown,POINT (-85.5216276 34.3606453),1
31653,Tuscaloosa,POINT (-87.5691735 33.2098407),1
33828,Robertsdale,POINT (-87.7119324 30.5538048),1
36431,Guin,POINT (-87.9147494 33.9656594),1
7046,Bokeelia,POINT (-82.1589815 26.7056266),9
12025,Cypress Quarters,POINT (-80.8139491 27.2519902),9
12781,Lake Clarke Shores,POINT (-80.0758754 26.6453449),9
14515,Dover,POINT (-82.2195344 27.9941885),9
15809,Oriole Beach,POINT (-87.0913555 30.3738103),9
16665,Clewiston,POINT (-80.9336753 26.7542312),9
22058,Key Biscayne,POINT (-80.1628248 25.693713),9
22679,Naples Park,POINT (-81.8092543 26.2617534),9
25057,Mary Esther,POINT (-86.6630098 30.4099215),9
28896,Vamo,POINT (-82.4978748 27.2219951),9
30474,Cloud Lake,POINT (-80.0739309 26.6761772),9
30899,Tavares,POINT (-81.725632 28.8041579),9
31051,Tierra Verde,POINT (-82.7234337 27.6919746),9
31445,Trilby,POINT (-82.1948076 28.4624986),9
36,El Centro,POINT (-115.5630514 32.792),5
125,Avenal,POINT (-120.1290272 36.0041223),5
215,Caruthers,POINT (-119.8331965 36.5427271),5
274,Nicasio,POINT (-122.6985975 38.0615885),5
2632,Lake Hughes,POINT (-118.4453598 34.6769294),5
5721,Lompoc,POINT (-120.4579409 34.6391501),5
6765,Ashland,POINT (-122.1138531 37.6946528),5
7624,Bombay Beach,POINT (-115.7297152 33.3508667),5
8641,Marin City,POINT (-122.5091404 37.868538),5
10944,San Jacinto,POINT (-116.958635 33.7839084),5
11504,Lancaster,POINT (-118.1367393 34.6980406),5
12599,Glen Avon,POINT (-117.4847714 34.0116799),5
12789,Lake Davis,POINT (-120.4788267 39.8726783),5
14151,Fieldbrook,POINT (-124.0356196 40.9656826),5
14556,Claremont,POINT (-117.7197785 34.0966764),5
16787,Floriston,POINT (-120.021308 39.3946303),5
20019,Long Beach,POINT (-118.1892348 33.7669623),5
24986,Linden,POINT (-121.0838313 38.0213118),5
25280,Cherokee,POINT (-121.5383036 39.6462739),5
26379,Rail Road Flat,POINT (-120.5121479 38.3432471),5
26876,Greenfield,POINT (-119.0028801 35.26885),5
27966,Wasco,POINT (-119.3409457 35.5941238),5
30760,Taft Heights,POINT (-119.4726196 35.1346895),5
32570,Biggs,POINT (-121.7127513 39.4123876),5
34452,Ridgemark,POINT (-121.3657673 36.8124564),5
34490,Port Hueneme,POINT (-119.1951074 34.1477829),5
35272,Herlong,POINT (-120.1346519 40.1435142),5
35475,Magalia,POINT (-121.5783059 39.8121058),5
35521,Orick,POINT (-124.0597937 41.2867896),5
36822,Stallion Springs,POINT (-118.6425912 35.0888553),5
37579,Knights Landing,POINT (-121.718297 38.7996238),5
37700,Lytle Creek,POINT (-117.5000512 34.2591728),5
285,Nicholson,POINT (-75.78047 41.6261882),38
891,Mount Pocono,POINT (-75.3646282 41.1220337),38
945,Orrtanna,POINT (-77.3608197 39.8450942),38
2293,North York,POINT (-76.7330223 39.9781536),38
3728,Rogersville,POINT (-80.2728451 39.8811866),38
4183,Midland,POINT (-80.4464547 40.6325655),38
5574,Bowmansville,POINT (-76.0174416 40.1967609),38
6232,Elverson,POINT (-75.8327088 40.1567641),38
6367,Black Lick,POINT (-79.1997569 40.4792348),38
6772,Ashland,POINT (-76.3457825 40.7817542),38
8520,Nuangola,POINT (-75.978256 41.1550825),38
9753,Wilkes-Barre,POINT (-75.8813075 41.2459149),38
10475,Homer City,POINT (-79.1622566 40.5434007),38
10589,Richland,POINT (-76.2582849 40.3592589),38
11514,Lancaster,POINT (-76.3055144 40.0378755),38
14508,Dover,POINT (-76.8502488 40.0017634),38
14800,Connoquenessing,POINT (-80.0142257 40.8178427),38
15217,Oval,POINT (-77.1691356 41.1511863),38
17201,Bell Acres,POINT (-80.1664479 40.5900673),38
18150,Penns Creek,POINT (-77.0552539 40.8598045),38
18821,Gardners,POINT (-77.2069266 40.0056483),38
23253,Weigelstown,POINT (-76.8224701 39.9837084),38
25516,Oley,POINT (-75.7896403 40.3875936),38
25675,Rothsville,POINT (-76.2510654 40.1512059),38
26380,Railroad,POINT (-76.6983049 39.7606585),38
26801,Heilwood,POINT (-78.915029 40.6209007),38
29674,Brookville,POINT (-79.0830924 41.1611747),38
30132,Stoneboro,POINT (-80.1050604 41.3392232),38
31303,Toughkenamon,POINT (-75.757439 39.8314987),38
31397,Tremont,POINT (-76.3871768 40.6284222),38
31426,Tresckow,POINT (-75.9665916 40.9134194),38
31605,Tunnelhill,POINT (-78.5408491 40.4781265),38
35579,Mahaffey,POINT (-78.724196 40.8728411),38
37750,Downingtown,POINT (-75.7032742 40.0064958),38
37889,Boalsburg,POINT (-77.7924992 40.7756184),38
95321,Lancaster,POINT (-92.5279662 40.5208627),25
95349,Licking,POINT (-91.8570984 37.4994884),25
95350,Lilbourn,POINT (-89.6153571 36.5922816),25
96024,Airport Drive,POINT (-94.5107824 37.1425588),25
96056,Arrow Rock,POINT (-92.9465808 39.0697466),25
96060,Ashland,POINT (-92.2571304 38.7744802),25
96104,Bernie,POINT (-89.9687021 36.6689446),25
96152,Branson West,POINT (-93.3693524 36.6970059),25
96249,Claycomo,POINT (-94.492453 39.202503),25
96274,Coney Island,POINT (-93.3971299 36.5931192),25
100568,Olivette,POINT (-90.3759499 38.6653297),25
100580,Otterville,POINT (-93.0021426 38.6997409),25
100612,Phelps City,POINT (-95.5985986 40.4033346),25
100684,Richland,POINT (-92.4043396 37.8569838),25
100689,Ridgeway,POINT (-93.9368951 40.3780576),25
100707,Rogersville,POINT (-93.0557343 37.1169951),25
100763,Shell Knob,POINT (-93.6343588 36.6322872),25
100833,Terre du Lac,POINT (-90.6254052 37.9117174),25
104689,Dawn,POINT (-93.635491 39.6683497),25
104702,Dennis Acres,POINT (-94.5055021 37.0467281),25
104718,Dover,POINT (-93.6877167 39.1933486),25
104747,Ellisville,POINT (-90.5870686 38.5925532),25
104885,Greenfield,POINT (-93.8410449 37.4153244),25
104953,Humansville,POINT (-93.5779815 37.7944806),25
106660,Wright City,POINT (-91.0201422 38.8275491),25
96876,Eden Valley,POINT (-94.5461074 45.3260745),23
96894,Elrosa,POINT (-94.9472391 45.5627429),23
97004,Greenfield,POINT (-93.6913527 45.1032966),23
97147,Lake Crystal,POINT (-94.2188494 44.1057973),23
97472,Saint Louis Park,POINT (-93.3480051 44.9482979),23
97553,Sunburg,POINT (-95.2383563 45.3477401),23
97570,Tenstrike,POINT (-94.6747007 47.6566206),23
97649,Wells,POINT (-93.728836 43.746066),23
99277,Lancaster,POINT (-96.8042148 48.8583146),23
99315,Long Beach,POINT (-95.4175371 45.6546835),23
99383,Miesville,POINT (-92.8129802 44.6005227),23
99456,Northrop,POINT (-94.4363592 43.7363438),23
106020,Beaver Bay,POINT (-91.3004437 47.2577003),23
106049,Biscay,POINT (-94.2749801 44.8274625),23
106062,Bock,POINT (-93.5569028 45.7849627),23
106065,Bowlus,POINT (-94.4094468 45.8194098),23
106134,Claremont,POINT (-92.9976999 44.0444086),23
106148,Cloquet,POINT (-92.4593566 46.7216102),23
106153,Cokato,POINT (-94.1899799 45.0757967),23
106203,Deer River,POINT (-93.7927173 47.3330045),23
106222,Dover,POINT (-92.139051 43.9735748),23
96587,Howells,POINT (-97.0028133 41.7250059),27
96703,Nehawka,POINT (-95.9916752 40.8294461),27
96791,Richland,POINT (-97.2125375 41.4355664),27
96872,Tamora,POINT (-97.2250424 40.8938986),27
106291,Ashland,POINT (-96.368346 41.039165),27
106381,Chalco,POINT (-96.1502969 41.1838878),27
106438,Dorchester,POINT (-97.1133703 40.6472277),27
106530,Hayes Center,POINT (-101.0196016 40.5108385),27
106532,Heartwell,POINT (-98.787853 40.5705702),27
95541,Plaquemine,POINT (-91.2342744 30.2890833),18
95610,Scott,POINT (-92.0945672 30.2357569),18
95772,Ashland,POINT (-93.0982193 32.1418256),18
95791,Bayou Cane,POINT (-90.7512023 29.624102),18
96010,Gardere,POINT (-91.1401055 30.3457487),18
104412,Golden Meadow,POINT (-90.2600787 29.3791112),18
104509,Kinder,POINT (-92.850703 30.485479),18
104530,Larose,POINT (-90.3817483 29.572437999999998),18
104573,Mamou,POINT (-92.4192993 30.6338092),18
104620,Mooringsport,POINT (-93.961015 32.6876455),18
98692,Grannis,POINT (-94.3349306 34.2406665),4
98889,Midland,POINT (-94.3532704 35.0931523),4
98906,Morrison Bluff,POINT (-93.5285202 35.387863),4
101204,Reader,POINT (-93.1051664 33.752053),4
101247,Scott,POINT (-92.0962552 34.6964808),4
103353,Cale,POINT (-93.2404457 33.6262263),4
103455,Dover,POINT (-93.1143407 35.4014712),4
94223,Bokeelia,POINT (-82.1589815 26.7056266),9
94299,Clewiston,POINT (-80.9336753 26.7542312),9
94300,Cloud Lake,POINT (-80.0739309 26.6761772),9
94333,Cypress Quarters,POINT (-80.8139491 27.2519902),9
94361,Dover,POINT (-82.2195344 27.9941885),9
98432,Naples Park,POINT (-81.8092543 26.2617534),9
98491,Oriole Beach,POINT (-87.0913555 30.3738103),9
100996,Tavares,POINT (-81.725632 28.8041579),9
101008,Tierra Verde,POINT (-82.7234337 27.6919746),9
101013,Trilby,POINT (-82.1948076 28.4624986),9
101020,Vamo,POINT (-82.4978748 27.2219951),9
103133,Key Biscayne,POINT (-80.1628248 25.693713),9
103153,Lake Clarke Shores,POINT (-80.0758754 26.6453449),9
103228,Mary Esther,POINT (-86.6630098 30.4099215),9
101559,Bethania,POINT (-80.3381077 36.1823602),33
101568,Bladenboro,POINT (-78.7875209 34.5387799),33
101636,Cherokee,POINT (-83.3148742 35.4742656),33
101642,Claremont,POINT (-81.1461917 35.7145776),33
101670,Cramerton,POINT (-81.0750757 35.2387504),33
101701,Dover,POINT (-77.436907 35.216274),33
