Sale Key,City Key,Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Quantity,Unit Price,Total Excluding Tax,Tax Amount,Region
211565,72803,131,124,31/07/2020,05/08/2020,3,65342,24,18,432,64.8,Far West
220253,108758,43,137,13/09/2020,14/09/2020,3,68052,24,18,432,64.8,Far West
3789,40778,127,134,15/06/2017,18/06/2017,3,1218,24,18,432,64.8,Far West
5966,66094,136,133,28/06/2017,07/07/2017,3,1850,24,18,432,64.8,Far West
8151,40944,48,135,14/07/2017,16/07/2017,3,2513,24,18,432,64.8,Far West
11519,47644,63,136,05/08/2017,06/08/2017,3,3536,24,18,432,64.8,Far West
12344,47626,109,123,10/08/2017,14/08/2017,3,3789,24,18,432,64.8,Far West
12655,41398,52,123,11/08/2017,13/08/2017,3,3881,24,18,432,64.8,Far West
17229,40600,102,136,08/09/2017,09/09/2017,3,5305,24,18,432,64.8,Far West
20346,40837,56,135,28/09/2017,06/10/2017,3,6266,24,18,432,64.8,Far West
22881,46997,69,120,12/10/2017,15/10/2017,3,7049,24,18,432,64.8,Far West
31777,66094,136,122,30/11/2017,07/12/2017,3,9790,24,18,432,64.8,Far West
32738,91437,48,120,03/12/2017,04/12/2017,3,10092,24,18,432,64.8,Far West
,,,,,,,,0,,,,Far West
36905,72782,142,135,27/12/2017,01/01/2018,3,11389,24,18,432,64.8,Far West
37877,72808,19,120,01/01/2018,03/01/2018,3,11694,24,18,432,64.8,Far West
42969,47644,63,123,03/02/2018,05/02/2018,3,13277,24,18,432,64.8,Far West
55705,66109,163,135,19/04/2018,20/04/2018,3,17149,24,18,432,64.8,Far West
56879,87602,176,135,27/04/2018,30/04/2018,3,17511,24,18,432,64.8,Far West
59167,72803,131,135,12/05/2018,13/05/2018,3,18228,24,18,432,64.8,Far West
60474,47644,63,122,22/05/2018,26/05/2018,3,18621,24,18,432,64.8,Far West
113328,47644,63,120,14/03/2019,15/03/2019,3,34898,24,18,432,64.8,Far West
114594,91330,56,123,21/03/2019,22/03/2019,3,35294,24,18,432,64.8,Far West
115603,66011,180,121,22/03/2019,23/03/2019,3,35593,24,18,432,64.8,Far West
118670,72803,131,123,06/04/2019,07/04/2019,3,36524,24,18,432,64.8,Far West
118937,87543,30,123,08/04/2019,09/04/2019,3,36606,24,18,432,64.8,Far West
124874,72760,23,134,14/05/2019,15/05/2019,3,38444,24,18,432,64.8,Far West
63257,40659,107,136,06/06/2018,07/06/2018,3,19475,24,18,432,64.8,Far West
63721,87602,176,120,07/06/2018,08/06/2018,3,19611,24,18,432,64.8,Far West
68868,66094,136,134,06/07/2018,07/07/2018,3,21198,24,18,432,64.8,Far West
69238,91437,48,135,09/07/2018,10/07/2018,3,21314,24,18,432,64.8,Far West
72098,72760,23,122,27/07/2018,30/07/2018,3,22191,24,18,432,64.8,Far West
76420,89325,44,122,23/08/2018,24/08/2018,3,23504,24,18,432,64.8,Far West
77379,91452,43,134,29/08/2018,05/09/2018,3,23804,24,18,432,64.8,Far West
82579,87556,31,122,27/09/2018,01/10/2018,3,25383,24,18,432,64.8,Far West
86112,40600,102,123,14/10/2018,17/10/2018,3,26471,24,18,432,64.8,Far West
98955,87543,30,121,18/12/2018,19/12/2018,3,30434,24,18,432,64.8,Far West
179710,108636,56,121,14/02/2020,15/02/2020,3,55416,24,18,432,64.8,Far West
183108,112008,25,136,05/03/2020,06/03/2020,3,56464,24,18,432,64.8,Far West
187779,112304,31,121,25/03/2020,26/03/2020,3,57890,24,18,432,64.8,Far West
193825,66011,180,122,26/04/2020,27/04/2020,3,59771,24,18,432,64.8,Far West
198467,112863,52,134,22/05/2020,23/05/2020,3,61218,24,18,432,64.8,Far West
128779,47644,63,121,04/06/2019,05/06/2019,3,39667,24,18,432,64.8,Far West
133065,72760,23,135,25/06/2019,26/06/2019,3,40976,24,18,432,64.8,Far West
133174,72808,19,123,26/06/2019,27/06/2019,3,41015,24,18,432,64.8,Far West
148142,40659,107,123,12/09/2019,13/09/2019,3,45629,24,18,432,64.8,Far West
161910,40600,102,123,18/11/2019,19/11/2019,3,49884,24,18,432,64.8,Far West
163143,112304,31,136,25/11/2019,26/11/2019,3,50262,24,18,432,64.8,Far West
203108,115690,37,122,13/06/2020,14/06/2020,3,62659,24,18,432,64.8,Far West
,,,,,,,,0,,,,Far West
207573,112350,176,121,10/07/2020,11/07/2020,3,64075,24,18,432,64.8,Far West
220693,72808,19,134,17/09/2020,18/09/2020,3,68190,24,18,432,64.8,Far West
220718,112965,47,135,17/09/2020,18/09/2020,3,68197,24,18,432,64.8,Far West
221498,108743,48,136,20/09/2020,21/09/2020,3,68443,24,18,432,64.8,Far West
1449,47644,63,127,01/06/2017,02/06/2017,3,518,24,18,432,64.8,Far West
2992,40944,48,131,09/06/2017,13/06/2017,3,975,24,18,432,64.8,Far West
10609,48778,25,127,31/07/2017,10/08/2017,3,3260,24,18,432,64.8,Far West
11454,40600,102,130,05/08/2017,06/08/2017,3,3516,24,18,432,64.8,Far West
34353,91271,127,127,11/12/2017,12/12/2017,3,10585,24,18,432,64.8,Far West
39970,40659,107,144,17/01/2018,18/01/2018,3,12351,24,18,432,64.8,Far West
43122,90082,37,144,04/02/2018,05/02/2018,3,13321,24,18,432,64.8,Far West
,,,,,,,,0,,,,Far West
111248,48778,25,144,02/03/2019,07/03/2019,3,34262,24,18,432,64.8,Far West
111830,41398,52,144,05/03/2019,06/03/2019,3,34438,24,18,432,64.8,Far West
116243,48778,25,139,25/03/2019,26/03/2019,3,35788,24,18,432,64.8,Far West
118092,91330,56,139,03/04/2019,04/04/2019,3,36356,24,18,432,64.8,Far West
119925,91452,43,143,13/04/2019,14/04/2019,3,36907,24,18,432,64.8,Far West
120586,72808,19,130,17/04/2019,18/04/2019,3,37111,24,18,432,64.8,Far West
61827,66094,136,144,26/05/2018,31/05/2018,3,19030,24,18,432,64.8,Far West
62038,90082,37,140,29/05/2018,04/06/2018,3,19100,24,18,432,64.8,Far West
72679,76970,186,127,29/07/2018,04/08/2018,3,22356,24,18,432,64.8,Far West
73019,91330,56,129,01/08/2018,02/08/2018,3,22463,24,18,432,64.8,Far West
78819,47626,109,131,05/09/2018,06/09/2018,3,24227,24,18,432,64.8,Far West
88394,66011,180,127,26/10/2018,30/10/2018,3,27176,24,18,432,64.8,Far West
90088,89450,20,140,03/11/2018,04/11/2018,3,27698,24,18,432,64.8,Far West
90365,48778,25,143,04/11/2018,05/11/2018,3,27783,24,18,432,64.8,Far West
96932,41500,47,140,08/12/2018,09/12/2018,3,29815,24,18,432,64.8,Far West
97002,41500,47,140,09/12/2018,10/12/2018,3,29839,24,18,432,64.8,Far West
97665,66094,136,131,13/12/2018,14/12/2018,3,30041,24,18,432,64.8,Far West
98718,91330,56,142,17/12/2018,18/12/2018,3,30364,24,18,432,64.8,Far West
178310,109132,197,144,08/02/2020,09/02/2020,3,54990,24,18,432,64.8,Far West
179764,112965,47,140,15/02/2020,16/02/2020,3,55436,24,18,432,64.8,Far West
183475,72803,131,129,07/03/2020,08/03/2020,3,56578,24,18,432,64.8,Far West
186529,110491,98,141,21/03/2020,22/03/2020,3,57509,24,18,432,64.8,Far West
188534,108660,78,139,29/03/2020,01/04/2020,3,58128,24,18,432,64.8,Far West
196876,108743,48,130,14/05/2020,15/05/2020,3,60717,24,18,432,64.8,Far West
198120,112291,30,139,21/05/2020,22/05/2020,3,61108,24,18,432,64.8,Far West
130001,66011,180,130,10/06/2019,11/06/2019,3,40042,24,18,432,64.8,Far West
,,,,,,,,0,,,,Far West
138843,47626,109,142,27/07/2019,29/07/2019,3,42758,24,18,432,64.8,Far West
142667,72803,131,129,16/08/2019,17/08/2019,3,43936,24,18,432,64.8,Far West
142820,47005,197,143,17/08/2019,18/08/2019,3,43983,24,18,432,64.8,Far West
142861,72808,19,128,17/08/2019,18/08/2019,3,43997,24,18,432,64.8,Far West
146957,89325,44,131,06/09/2019,07/09/2019,3,45260,24,18,432,64.8,Far West
146958,89325,44,139,06/09/2019,07/09/2019,3,45260,24,18,432,64.8,Far West
156623,48778,25,129,23/10/2019,24/10/2019,3,48251,24,18,432,64.8,Far West
159636,72782,142,143,07/11/2019,08/11/2019,3,49173,24,18,432,64.8,Far West
167151,112304,31,130,14/12/2019,15/12/2019,3,51519,24,18,432,64.8,Far West
173671,107753,44,144,17/01/2020,18/01/2020,3,53532,24,18,432,64.8,Far West
175890,108678,201,127,29/01/2020,01/02/2020,3,54237,24,18,432,64.8,Far West
206183,107510,63,127,01/07/2020,07/07/2020,3,63633,24,18,432,64.8,Far West
208933,110600,107,142,17/07/2020,18/07/2020,3,64505,24,18,432,64.8,Far West
211042,115690,37,130,27/07/2020,28/07/2020,3,65174,24,18,432,64.8,Far West
213607,115690,37,129,13/08/2020,14/08/2020,3,65980,24,18,432,64.8,Far West
219724,108743,48,140,11/09/2020,12/09/2020,3,67884,24,18,432,64.8,Far West
226628,66094,136,141,16/10/2020,17/10/2020,3,70005,24,18,432,64.8,Far West
6547,45600,44,127,03/07/2017,07/07/2017,3,2020,12,18,216,32.4,Far West
10102,41398,52,129,29/07/2017,08/08/2017,3,3103,12,18,216,32.4,Far West
10394,40659,107,139,30/07/2017,10/08/2017,3,3193,12,18,216,32.4,Far West
15099,59622,186,130,26/08/2017,01/09/2017,3,4637,12,18,216,32.4,Far West
,,,,,,,,0,,,,Far West
16341,41398,52,131,03/09/2017,04/09/2017,3,5025,12,18,216,32.4,Far West
24261,40600,102,144,20/10/2017,23/10/2017,3,7474,12,18,216,32.4,Far West
27884,47626,109,130,08/11/2017,09/11/2017,3,8598,12,18,216,32.4,Far West
28997,40837,56,126,13/11/2017,16/11/2017,3,8925,12,18,216,32.4,Far West
34728,72782,142,131,15/12/2017,17/12/2017,3,10704,12,18,216,32.4,Far West
52302,91372,201,139,30/03/2018,08/04/2018,3,16120,12,18,216,32.4,Far West
54103,90082,37,128,10/04/2018,11/04/2018,3,16654,12,18,216,32.4,Far West
116102,47005,197,141,25/03/2019,26/03/2019,3,35748,12,18,216,32.4,Far West
118452,72808,19,128,05/04/2019,06/04/2019,3,36463,12,18,216,32.4,Far West
123409,87556,31,128,07/05/2019,08/05/2019,3,37988,12,18,216,32.4,Far West
60974,72803,131,140,23/05/2018,25/05/2018,3,18773,12,18,216,32.4,Far West
63629,47644,63,126,07/06/2018,08/06/2018,3,19583,12,18,216,32.4,Far West
,,,,,,,,0,,,,Far West
74491,91354,78,128,10/08/2018,11/08/2018,3,22906,12,18,216,32.4,Far West
78973,91372,201,139,06/09/2018,07/09/2018,3,24272,12,18,216,32.4,Far West
84774,89325,44,139,07/10/2018,08/10/2018,3,26056,12,18,216,32.4,Far West
84830,46997,69,144,07/10/2018,08/10/2018,3,26072,12,18,216,32.4,Far West
86595,46997,69,141,18/10/2018,19/10/2018,3,26620,12,18,216,32.4,Far West
97843,91437,48,128,14/12/2018,15/12/2018,3,30097,12,18,216,32.4,Far West
101060,87543,30,139,30/12/2018,05/01/2019,3,31093,12,18,216,32.4,Far West
176594,108758,43,131,31/01/2020,06/02/2020,3,54454,12,18,216,32.4,Far West
179556,112304,31,130,14/02/2020,15/02/2020,3,55372,12,18,216,32.4,Far West
180018,107753,44,128,16/02/2020,17/02/2020,3,55517,12,18,216,32.4,Far West
182009,110600,107,140,28/02/2020,29/02/2020,3,56130,12,18,216,32.4,Far West
190758,112965,47,144,10/04/2020,11/04/2020,3,58819,12,18,216,32.4,Far West
191315,112304,31,129,12/04/2020,13/04/2020,3,58989,12,18,216,32.4,Far West
193031,108660,78,130,23/04/2020,24/04/2020,3,59523,12,18,216,32.4,Far West
,,,,,,,,0,,,,Far West
127131,87602,176,131,23/05/2019,24/05/2019,3,39139,12,18,216,32.4,Far West
135111,40600,102,142,08/07/2019,09/07/2019,3,41614,12,18,216,32.4,Far West
138705,87543,30,141,27/07/2019,29/07/2019,3,42713,12,18,216,32.4,Far West
142023,40600,102,129,14/08/2019,15/08/2019,3,43746,12,18,216,32.4,Far West
148986,48778,25,143,15/09/2019,16/09/2019,3,45891,12,18,216,32.4,Far West
150597,91271,127,130,23/09/2019,24/09/2019,3,46384,12,18,216,32.4,Far West
161554,66109,163,130,17/11/2019,18/11/2019,3,49785,12,18,216,32.4,Far West
172023,72808,19,142,06/01/2020,07/01/2020,3,53017,12,18,216,32.4,Far West
172338,110541,102,142,09/01/2020,10/01/2020,3,53123,12,18,216,32.4,Far West
173640,107510,63,130,16/01/2020,17/01/2020,3,53521,12,18,216,32.4,Far West
174923,107753,44,141,23/01/2020,24/01/2020,3,53919,12,18,216,32.4,Far West
199130,110491,98,142,26/05/2020,27/05/2020,3,61424,12,18,216,32.4,Far West
200704,72808,19,126,30/05/2020,02/06/2020,3,61912,12,18,216,32.4,Far West
205084,66011,180,143,25/06/2020,26/06/2020,3,63279,12,18,216,32.4,Far West
207552,110491,98,142,10/07/2020,11/07/2020,3,64069,12,18,216,32.4,Far West
216680,108743,48,128,27/08/2020,28/08/2020,3,66921,12,18,216,32.4,Far West
216831,66011,180,127,28/08/2020,31/08/2020,3,66972,12,18,216,32.4,Far West
221265,66109,163,126,19/09/2020,20/09/2020,3,68369,12,18,216,32.4,Far West
221896,112863,52,127,21/09/2020,22/09/2020,3,68557,12,18,216,32.4,Far West
225465,72760,23,127,10/10/2020,11/10/2020,3,69648,12,18,216,32.4,Far West
815,40550,98,123,29/05/2017,07/06/2017,3,324,12,18,216,32.4,Far West
8982,48778,25,136,23/07/2017,24/07/2017,3,2771,12,18,216,32.4,Far West
14791,40861,78,136,25/08/2017,28/08/2017,3,4545,12,18,216,32.4,Far West
15497,40879,201,133,28/08/2017,04/09/2017,3,4765,12,18,216,32.4,Far West
24725,59622,186,122,22/10/2017,27/10/2017,3,7612,12,18,216,32.4,Far West
25174,59622,186,135,23/10/2017,26/10/2017,3,7753,12,18,216,32.4,Far West
36679,47644,63,120,25/12/2017,26/12/2017,3,11321,12,18,216,32.4,Far West
40066,72808,19,120,17/01/2018,18/01/2018,3,12379,12,18,216,32.4,Far West
42556,90082,37,135,01/02/2018,02/02/2018,3,13152,12,18,216,32.4,Far West
49446,89325,44,133,16/03/2018,18/03/2018,3,15238,12,18,216,32.4,Far West
54282,72803,131,121,11/04/2018,13/04/2018,3,16710,12,18,216,32.4,Far West
117549,66094,136,123,01/04/2019,02/04/2019,3,36198,12,18,216,32.4,Far West
61575,91330,56,134,25/05/2018,28/05/2018,3,18953,12,18,216,32.4,Far West
63541,41500,47,123,06/06/2018,07/06/2018,3,19557,12,18,216,32.4,Far West
67323,72782,142,135,28/06/2018,03/07/2018,3,20721,12,18,216,32.4,Far West
76403,40550,98,135,22/08/2018,26/08/2018,3,23497,12,18,216,32.4,Far West
89002,40550,98,136,28/10/2018,03/11/2018,3,27360,12,18,216,32.4,Far West
90043,66094,136,123,02/11/2018,03/11/2018,3,27680,12,18,216,32.4,Far West
91635,40550,98,122,10/11/2018,11/11/2018,3,28172,12,18,216,32.4,Far West
100302,91437,48,121,26/12/2018,27/12/2018,3,30856,12,18,216,32.4,Far West
106598,72760,23,135,01/02/2019,02/02/2019,3,32823,12,18,216,32.4,Far West
180399,108171,186,121,19/02/2020,20/02/2020,3,55633,12,18,216,32.4,Far West
183761,112291,30,123,08/03/2020,09/03/2020,3,56664,12,18,216,32.4,Far West
190880,66094,136,134,10/04/2020,11/04/2020,3,58854,12,18,216,32.4,Far West
191316,112304,31,121,12/04/2020,13/04/2020,3,58989,12,18,216,32.4,Far West
132550,66094,136,136,22/06/2019,24/06/2019,3,40817,12,18,216,32.4,Far West
133173,72808,19,121,26/06/2019,28/06/2019,3,41015,12,18,216,32.4,Far West
137963,91452,43,136,20/07/2019,21/07/2019,3,42480,12,18,216,32.4,Far West
144343,76970,186,134,25/08/2019,26/08/2019,3,44457,12,18,216,32.4,Far West
149853,72803,131,123,20/09/2019,21/09/2019,3,46160,12,18,216,32.4,Far West
153690,72760,23,136,10/10/2019,11/10/2019,3,47348,12,18,216,32.4,Far West
153895,89325,44,135,11/10/2019,12/10/2019,3,47409,12,18,216,32.4,Far West
155394,87602,176,133,18/10/2019,19/10/2019,3,47881,12,18,216,32.4,Far West
155695,91437,48,121,19/10/2019,20/10/2019,3,47969,12,18,216,32.4,Far West
,,,,,,,,0,,,,Far West
,,,,,,,,0,,,,Far West
209920,108577,127,122,23/07/2020,24/07/2020,3,64822,12,18,216,32.4,Far West
211043,115690,37,135,27/07/2020,28/07/2020,3,65174,12,18,216,32.4,Far West
211298,108758,43,135,30/07/2020,03/08/2020,3,65259,12,18,216,32.4,Far West
217062,107878,20,122,29/08/2020,30/08/2020,3,67045,12,18,216,32.4,Far West
226124,110541,102,123,12/10/2020,13/10/2020,3,69844,12,18,216,32.4,Far West
227027,72760,23,133,18/10/2020,19/10/2020,3,70131,12,18,216,32.4,Far West
3635,63735,37,74,14/06/2017,16/06/2017,3,1170,12,18,216,32.4,Far West
7839,40550,98,72,12/07/2017,15/07/2017,3,2415,12,18,216,32.4,Far West
28309,40600,102,71,10/11/2017,13/11/2017,3,8726,12,18,216,32.4,Far West
35092,91452,43,74,16/12/2017,17/12/2017,3,10821,12,18,216,32.4,Far West
37554,72782,142,72,30/12/2017,07/01/2018,3,11587,12,18,216,32.4,Far West
49715,66094,136,73,18/03/2018,21/03/2018,3,15324,12,18,216,32.4,Far West
126858,72760,23,74,22/05/2019,23/05/2019,3,39056,12,18,216,32.4,Far West
100929,87543,30,71,29/12/2018,01/01/2019,3,31052,12,18,216,32.4,Far West
180153,112350,176,74,17/02/2020,18/02/2020,3,55555,12,18,216,32.4,Far West
133000,47005,197,73,25/06/2019,27/06/2019,3,40955,12,18,216,32.4,Far West
134245,87543,30,73,03/07/2019,04/07/2019,3,41355,12,18,216,32.4,Far West
137509,87556,31,72,19/07/2019,20/07/2019,3,42350,12,18,216,32.4,Far West
139759,91354,78,74,02/08/2019,03/08/2019,3,43046,12,18,216,32.4,Far West
145905,91437,48,72,01/09/2019,02/09/2019,3,44942,12,18,216,32.4,Far West
148368,41398,52,73,13/09/2019,14/09/2019,3,45696,12,18,216,32.4,Far West
155982,91271,127,72,21/10/2019,22/10/2019,3,48059,12,18,216,32.4,Far West
164707,112291,30,74,02/12/2019,03/12/2019,3,50757,12,18,216,32.4,Far West
166042,107510,63,73,08/12/2019,09/12/2019,3,51165,12,18,216,32.4,Far West
209886,112008,25,72,21/07/2020,22/07/2020,3,64810,12,18,216,32.4,Far West
16702,41398,52,75,06/09/2017,08/09/2017,3,5136,12,18,216,32.4,Far West
22579,47644,63,76,09/10/2017,10/10/2017,3,6956,12,18,216,32.4,Far West
33133,87543,30,77,07/12/2017,08/12/2017,3,10217,12,18,216,32.4,Far West
33291,90082,37,75,07/12/2017,08/12/2017,3,10263,12,18,216,32.4,Far West
45987,47644,63,78,21/02/2018,23/02/2018,3,14199,12,18,216,32.4,Far West
59342,72803,131,75,15/05/2018,16/05/2018,3,18282,12,18,216,32.4,Far West
124110,40600,102,76,09/05/2019,10/05/2019,3,38204,12,18,216,32.4,Far West
94181,40600,102,76,25/11/2018,26/11/2018,3,28972,12,18,216,32.4,Far West
98717,91330,56,78,17/12/2018,18/12/2018,3,30364,12,18,216,32.4,Far West
177548,107753,44,76,05/02/2020,06/02/2020,3,54749,12,18,216,32.4,Far West
180382,108758,43,76,19/02/2020,20/02/2020,3,55627,12,18,216,32.4,Far West
165059,72782,142,77,05/12/2019,06/12/2019,3,50862,12,18,216,32.4,Far West
174980,115690,37,75,24/01/2020,25/01/2020,3,53942,12,18,216,32.4,Far West
,,,,,,,,0,,,,Far West
221692,72782,142,78,20/09/2020,21/09/2020,3,68500,12,18,216,32.4,Far West
1438,41398,52,124,01/06/2017,03/06/2017,3,515,12,18,216,32.4,Far West
16150,49176,31,137,02/09/2017,04/09/2017,3,4966,12,18,216,32.4,Far West
34924,87556,31,137,15/12/2017,18/12/2017,3,10764,12,18,216,32.4,Far West
35412,87543,30,137,17/12/2017,20/12/2017,3,10919,12,18,216,32.4,Far West
35949,72760,23,138,22/12/2017,25/12/2017,3,11093,12,18,216,32.4,Far West
44157,47005,197,138,10/02/2018,12/02/2018,3,13633,12,18,216,32.4,Far West
48270,40600,102,137,09/03/2018,10/03/2018,3,14886,12,18,216,32.4,Far West
59344,72803,131,138,15/05/2018,16/05/2018,3,18282,12,18,216,32.4,Far West
69410,91330,56,137,10/07/2018,11/07/2018,3,21369,12,18,216,32.4,Far West
96845,47005,197,137,08/12/2018,09/12/2018,3,29792,12,18,216,32.4,Far West
179929,107878,20,124,16/02/2020,17/02/2020,3,55489,12,18,216,32.4,Far West
134004,40550,98,124,02/07/2019,03/07/2019,3,41279,12,18,216,32.4,Far West
146895,40600,102,124,05/09/2019,06/09/2019,3,45240,12,18,216,32.4,Far West
166537,66094,136,138,12/12/2019,13/12/2019,3,51324,12,18,216,32.4,Far West
169896,108171,186,138,26/12/2019,27/12/2019,3,52365,12,18,216,32.4,Far West
204618,108758,43,124,21/06/2020,22/06/2020,3,63135,12,18,216,32.4,Far West
5643,66109,163,132,26/06/2017,03/07/2017,3,1759,12,18,216,32.4,Far West
49442,89325,44,132,16/03/2018,18/03/2018,3,15238,12,18,216,32.4,Far West
69927,91330,56,119,13/07/2018,15/07/2018,3,21533,12,18,216,32.4,Far West
145933,91271,127,132,01/09/2019,02/09/2019,3,44949,12,18,216,32.4,Far West
172013,112863,52,119,05/01/2020,06/01/2020,3,53014,12,18,216,32.4,Far West
29387,49222,176,119,16/11/2017,19/11/2017,3,9049,72,18,1296,194.4,Far West
34875,72803,131,132,15/12/2017,16/12/2017,3,10750,72,18,1296,194.4,Far West
57877,48778,25,132,04/05/2018,05/05/2018,3,17825,72,18,1296,194.4,Far West
,,,,,,,,0,,,,Far West
67677,87602,176,119,29/06/2018,06/07/2018,3,20828,72,18,1296,194.4,Far West
96295,48778,25,119,06/12/2018,07/12/2018,3,29620,72,18,1296,194.4,Far West
107292,66011,180,132,06/02/2019,07/02/2019,3,33037,72,18,1296,194.4,Far West
186147,115690,37,119,19/03/2020,20/03/2020,3,57390,72,18,1296,194.4,Far West
,,,,,,,,0,,,,Far West
,,,,,,,,0,,,,Far West
139449,90082,37,132,01/08/2019,02/08/2019,3,42950,72,18,1296,194.4,Far West
140375,89450,20,119,04/08/2019,05/08/2019,3,43239,72,18,1296,194.4,Far West
215336,72760,23,119,20/08/2020,21/08/2020,3,66502,72,18,1296,194.4,Far West
218723,72782,142,119,06/09/2020,07/09/2020,3,67568,72,18,1296,194.4,Far West
12612,40944,48,75,11/08/2017,15/08/2017,3,3870,72,18,1296,194.4,Far West
28538,72808,19,75,11/11/2017,13/11/2017,3,8794,72,18,1296,194.4,Far West
30329,40879,201,78,20/11/2017,22/11/2017,3,9339,72,18,1296,194.4,Far West
36857,87556,31,77,27/12/2017,01/01/2018,3,11377,72,18,1296,194.4,Far West
47198,91452,43,75,02/03/2018,11/03/2018,3,14563,72,18,1296,194.4,Far West
114651,66011,180,78,21/03/2019,22/03/2019,3,35311,72,18,1296,194.4,Far West
116260,48778,25,76,25/03/2019,26/03/2019,3,35793,72,18,1296,194.4,Far West
65313,87543,30,78,16/06/2018,19/06/2018,3,20089,72,18,1296,194.4,Far West
71196,47005,197,75,20/07/2018,21/07/2018,3,21918,72,18,1296,194.4,Far West
71426,66094,136,78,23/07/2018,24/07/2018,3,21986,72,18,1296,194.4,Far West
89788,91271,127,78,01/11/2018,02/11/2018,3,27602,72,18,1296,194.4,Far West
93510,41500,47,78,21/11/2018,22/11/2018,3,28759,72,18,1296,194.4,Far West
99266,47626,109,78,21/12/2018,22/12/2018,3,30538,72,18,1296,194.4,Far West
108320,91354,78,77,13/02/2019,14/02/2019,3,33358,72,18,1296,194.4,Far West
186897,107492,109,78,22/03/2020,23/03/2020,3,57625,72,18,1296,194.4,Far West
131953,91437,48,76,19/06/2019,20/06/2019,3,40632,72,18,1296,194.4,Far West
144806,40600,102,76,28/08/2019,01/09/2019,3,44600,72,18,1296,194.4,Far West
204276,107510,63,78,19/06/2020,20/06/2020,3,63030,72,18,1296,194.4,Far West
208193,107878,20,78,14/07/2020,15/07/2020,3,64271,72,18,1296,194.4,Far West
209851,108678,201,75,21/07/2020,22/07/2020,3,64801,72,18,1296,194.4,Far West
218092,108758,43,77,04/09/2020,05/09/2020,3,67372,72,18,1296,194.4,Far West
11610,72808,19,72,05/08/2017,06/08/2017,3,3566,72,18,1296,194.4,Far West
21280,66011,180,71,01/10/2017,11/10/2017,3,6550,72,18,1296,194.4,Far West
25883,41398,52,74,27/10/2017,03/11/2017,3,7971,72,18,1296,194.4,Far West
,,,,,,,,0,,,,Far West
30315,40550,98,74,20/11/2017,23/11/2017,3,9336,72,18,1296,194.4,Far West
31475,40659,107,71,27/11/2017,01/12/2017,3,9700,72,18,1296,194.4,Far West
57255,89450,20,73,29/04/2018,07/05/2018,3,17627,72,18,1296,194.4,Far West
117387,72808,19,73,30/03/2019,05/04/2019,3,36145,72,18,1296,194.4,Far West
121674,47644,63,71,25/04/2019,27/04/2019,3,37448,72,18,1296,194.4,Far West
,,,,,,,,0,,,,Far West
69537,66094,136,71,11/07/2018,12/07/2018,3,21413,72,18,1296,194.4,Far West
75819,46997,69,74,19/08/2018,22/08/2018,3,23316,72,18,1296,194.4,Far West
84276,47644,63,74,06/10/2018,07/10/2018,3,25906,72,18,1296,194.4,Far West
92389,48778,25,74,15/11/2018,16/11/2018,3,28408,72,18,1296,194.4,Far West
,,,,,,,,0,,,,Far West
103539,91354,78,73,13/01/2019,14/01/2019,3,31874,72,18,1296,194.4,Far West
188451,108636,56,71,28/03/2020,29/03/2020,3,58104,72,18,1296,194.4,Far West
142505,47005,197,74,16/08/2019,17/08/2019,3,43892,72,18,1296,194.4,Far West
143494,40659,107,71,21/08/2019,22/08/2019,3,44193,72,18,1296,194.4,Far West
148988,48778,25,74,15/09/2019,16/09/2019,3,45891,72,18,1296,194.4,Far West
168254,115690,37,71,19/12/2019,20/12/2019,3,51862,72,18,1296,194.4,Far West
,,,,,,,,0,,,,Far West
174937,72782,142,72,24/01/2020,25/01/2020,3,53929,72,18,1296,194.4,Far West
204388,107753,44,74,19/06/2020,20/06/2020,3,63061,72,18,1296,194.4,Far West
225224,112350,176,71,09/10/2020,10/10/2020,3,69575,72,18,1296,194.4,Far West
6060,72808,19,137,29/06/2017,07/07/2017,3,1876,72,18,1296,194.4,Far West
28795,40659,107,125,12/11/2017,16/11/2017,3,8867,72,18,1296,194.4,Far West
123108,66094,136,138,04/05/2019,05/05/2019,3,37898,72,18,1296,194.4,Far West
126744,91354,78,124,22/05/2019,23/05/2019,3,39026,72,18,1296,194.4,Far West
61092,47005,197,137,23/05/2018,24/05/2018,3,18808,72,18,1296,194.4,Far West
69167,47005,197,124,09/07/2018,11/07/2018,3,21293,72,18,1296,194.4,Far West
84039,41500,47,137,04/10/2018,06/10/2018,3,25830,72,18,1296,194.4,Far West
86747,41398,52,138,19/10/2018,20/10/2018,3,26665,72,18,1296,194.4,Far West
179863,110491,98,138,15/02/2020,16/02/2020,3,55467,72,18,1296,194.4,Far West
192253,109132,197,137,16/04/2020,17/04/2020,3,59272,72,18,1296,194.4,Far West
136025,40600,102,125,12/07/2019,13/07/2019,3,41892,72,18,1296,194.4,Far West
139516,91271,127,124,01/08/2019,02/08/2019,3,42970,72,18,1296,194.4,Far West
142561,91452,43,137,16/08/2019,17/08/2019,3,43908,72,18,1296,194.4,Far West
144499,87556,31,124,25/08/2019,26/08/2019,3,44504,72,18,1296,194.4,Far West
164709,112291,30,124,02/12/2019,03/12/2019,3,50757,72,18,1296,194.4,Far West
170917,115690,37,137,01/01/2020,02/01/2020,3,52680,72,18,1296,194.4,Far West
